1956.46	27.20	41105.78
1956.54	27.40	43152.58
1956.62	27.30	43188.32
1956.71	27.40	41702.53
1956.79	27.50	41152.19
1956.87	27.50	40856.53
1956.96	27.60	41442.42
1957.04	27.60	40670.26
1957.12	27.70	38903.97
1957.21	27.80	39391.96
1957.29	27.90	40288.57
1957.37	28.00	41814.78
1957.46	28.10	42480.20
1957.54	28.30	43160.20
1957.62	28.30	40914.40
1957.71	28.30	39385.17
1957.79	28.30	37063.52
1957.87	28.40	36268.81
1957.96	28.40	36384.91
1958.04	28.60	36971.34
1958.12	28.60	37230.34
1958.21	28.80	37865.62
1958.29	28.90	38071.88
1958.37	28.90	39425.42
1958.46	28.90	40502.77
1958.54	29.00	41602.56
1958.62	28.90	43439.05
1958.71	28.90	44717.78
1958.79	28.90	46667.54
1958.87	29.00	48054.05
1958.96	28.90	49263.57
1959.04	29.00	51182.99
1959.12	28.90	50710.88
1959.21	28.90	52134.43
1959.29	29.00	52961.24
1959.37	29.00	53896.74
1959.46	29.10	53386.41
1959.54	29.20	55453.32
1959.62	29.20	55277.21
1959.71	29.30	53049.01
1959.79	29.40	52962.53
1959.87	29.40	53317.42
1959.96	29.40	55164.38
1960.04	29.30	54533.10
1960.12	29.40	52388.94
1960.21	29.40	51826.98
1960.29	29.50	52469.86
1960.37	29.50	52142.42
1960.46	29.60	54038.99
1960.54	29.60	52852.23
1960.62	29.60	53640.18
1960.71	29.60	52180.76
1960.79	29.80	50962.93
1960.87	29.80	52767.45
1960.96	29.80	54187.24
1961.04	29.80	57127.68
1961.12	29.80	59626.24
1961.21	29.80	61651.51
1961.29	29.80	63451.12
1961.37	29.80	64252.73
1961.46	29.80	63558.68
1961.54	30.00	63117.85
1961.62	29.90	65760.66
1961.71	30.00	65186.95
1961.79	30.00	66064.06
1961.87	30.00	69218.29
1961.96	30.00	70024.93
1962.04	30.00	67583.62
1962.12	30.10	68645.85
1962.21	30.10	68880.47
1962.29	30.20	66631.15
1962.37	30.20	61844.20
1962.46	30.20	54786.62
1962.54	30.30	56090.19
1962.62	30.30	57786.36
1962.71	30.40	57255.08
1962.79	30.40	55621.06
1962.87	30.40	59627.63
1962.96	30.40	62386.05
1963.04	30.40	64973.58
1963.12	30.40	66010.81
1963.21	30.50	65723.68
1963.29	30.50	68996.91
1963.37	30.50	70564.24
1963.46	30.60	70487.39
1963.54	30.70	69399.60
1963.62	30.70	71503.48
1963.71	30.70	73572.79
1963.79	30.80	73702.46
1963.87	30.80	73478.48
1963.96	30.90	74995.55
1964.04	30.90	77494.45
1964.12	30.90	78642.70
1964.21	30.90	80272.84
1964.29	30.90	81633.36
1964.37	30.90	82630.99
1964.46	31.00	82077.04
1964.54	31.10	85055.47
1964.62	31.00	84285.69
1964.71	31.10	85667.65
1964.79	31.10	87357.17
1964.87	31.20	87894.76
1964.96	31.20	86586.56
1965.04	31.20	89030.41
1965.12	31.20	89899.95
1965.21	31.30	89914.88
1965.29	31.40	91026.34
1965.37	31.40	92605.18
1965.46	31.60	87873.17
1965.54	31.60	87965.02
1965.62	31.60	89830.07
1965.71	31.60	93061.90
1965.79	31.70	95086.33
1965.87	31.70	96111.17
1965.96	31.80	95607.92
1966.04	31.80	97503.12
1966.12	32.00	96478.41
1966.21	32.10	92464.87
1966.29	32.30	94945.48
1966.37	32.30	90192.44
1966.46	32.40	89412.42
1966.54	32.50	89155.43
1966.62	32.70	83499.54
1966.71	32.70	80808.53
1966.79	32.90	79863.41
1966.87	32.90	84108.42
1966.96	32.90	84709.88
1967.04	32.90	88209.52
1967.12	32.90	91500.62
1967.21	33.00	93626.80
1967.29	33.10	95203.79
1967.37	33.20	96870.12
1967.46	33.30	95621.32
1967.54	33.40	97235.08
1967.62	33.50	98740.48
1967.71	33.60	100075.41
1967.79	33.70	99875.65
1967.87	33.80	96710.52
1967.96	33.90	99425.74
1968.04	34.10	98826.18
1968.12	34.20	94343.36
1968.21	34.30	92602.43
1968.29	34.40	99408.71
1968.37	34.50	101656.92
1968.46	34.70	104044.34
1968.54	34.90	103499.85
1968.62	35.00	101209.39
1968.71	35.10	104462.18
1968.79	35.30	106693.81
1968.87	35.40	108293.46
1968.96	35.50	109377.54
1969.04	35.60	104724.55
1969.12	35.80	103891.91
1969.21	36.10	101057.64
1969.29	36.30	102787.33
1969.37	36.40	106107.30
1969.46	36.60	100282.21
1969.54	36.80	95543.47
1969.62	37.00	94758.07
1969.71	37.10	95097.19
1969.79	37.30	95861.10
1969.87	37.50	96301.20
1969.96	37.70	90974.75
1970.04	37.80	90199.90
1970.12	38.00	86857.74
1970.21	38.20	88141.92
1970.29	38.50	85052.37
1970.37	38.60	75331.95
1970.46	38.80	74741.65
1970.54	39.00	74747.20
1970.62	39.00	77181.08
1970.71	39.20	81641.52
1970.79	39.40	83247.89
1970.87	39.60	82997.33
1970.96	39.80	88490.28
1971.04	39.80	92127.02
1971.12	39.90	95709.97
1971.21	40.00	98173.46
1971.29	40.10	101526.13
1971.37	40.30	99902.80
1971.46	40.60	97581.81
1971.54	40.70	96891.12
1971.62	40.80	95187.02
1971.71	40.80	97553.48
1971.79	40.90	95500.78
1971.87	40.90	91325.40
1971.96	41.10	97390.80
1972.04	41.10	101697.95
1972.12	41.30	103317.58
1972.21	41.40	105768.01
1972.29	41.50	106841.45
1972.37	41.60	105757.64
1972.46	41.70	106048.52
1972.54	41.90	105010.81
1972.62	42.00	108724.88
1972.71	42.10	107153.95
1972.79	42.30	107094.38
1972.87	42.40	112457.39
1972.96	42.50	114788.03
1973.04	42.60	115652.12
1973.12	42.90	111025.22
1973.21	43.30	108520.24
1973.29	43.60	106014.61
1973.37	43.90	102585.75
1973.46	44.20	99863.40
1973.54	44.30	100845.16
1973.62	45.10	97437.64
1973.71	45.20	99163.24
1973.79	45.60	102459.27
1973.87	45.90	94816.93
1973.96	46.20	87793.40
1974.04	46.60	88521.39
1974.12	47.20	85236.44
1974.21	47.80	88018.35
1974.29	48.00	83431.24
1974.37	48.60	80173.20
1974.46	49.00	79883.79
1974.54	49.40	70248.27
1974.62	50.00	66794.53
1974.71	50.60	59395.45
1974.79	51.10	60212.50
1974.87	51.50	61981.58
1974.96	51.90	57757.41
1975.04	52.10	62504.28
1975.12	52.50	68733.42
1975.21	52.70	71879.82
1975.29	52.90	72673.84
1975.37	53.20	77115.80
1975.46	53.60	78756.81
1975.54	54.20	78221.42
1975.62	54.30	72614.88
1975.71	54.60	71600.12
1975.79	54.90	74748.14
1975.87	55.30	75721.86
1975.96	55.50	74558.27
1976.04	55.60	81528.40
1976.12	55.80	84630.58
1976.21	55.90	85157.28
1976.29	56.10	85784.86
1976.37	56.50	84852.69
1976.46	56.80	85166.28
1976.54	57.10	86978.96
1976.62	57.40	86041.37
1976.71	57.60	87834.99
1976.79	57.90	84668.54
1976.87	58.00	84217.27
1976.96	58.20	87110.40
1977.04	58.50	86201.30
1977.12	59.10	83308.32
1977.21	59.50	82706.62
1977.29	60.00	81042.23
1977.37	60.30	80694.89
1977.46	60.70	80888.24
1977.54	61.00	81525.82
1977.62	61.20	79573.48
1977.71	61.40	78385.23
1977.79	61.60	76417.36
1977.87	61.90	76796.96
1977.96	62.10	76492.12
1978.04	62.50	73428.73
1978.12	62.90	72255.52
1978.21	63.40	71879.03
1978.29	63.90	74763.64
1978.37	64.50	78147.55
1978.46	65.20	77831.69
1978.54	65.70	77193.66
1978.62	66.00	82476.35
1978.71	66.50	82185.80
1978.79	67.10	79192.96
1978.87	67.40	74554.48
1978.96	67.70	75652.40
1979.04	68.30	78129.10
1979.12	69.10	76411.13
1979.21	69.80	77418.58
1979.29	70.60	78404.94
1979.37	71.50	75955.43
1979.46	72.30	76933.92
1979.54	73.10	77176.64
1979.62	73.80	80281.32
1979.71	74.60	80647.32
1979.79	75.20	77324.58
1979.87	75.90	76367.27
1979.96	76.70	78901.70
1980.04	77.80	80365.77
1980.12	78.90	82731.82
1980.21	80.10	74342.08
1980.29	81.00	72664.49
1980.37	81.80	75580.25
1980.46	82.70	79890.82
1980.54	82.70	83863.47
1980.62	83.30	86179.90
1980.71	84.00	87887.77
1980.79	84.80	89954.86
1980.87	85.50	93337.25
1980.96	86.30	91322.65
1981.04	87.00	90599.18
1981.12	87.90	86920.72
1981.21	88.50	89910.64
1981.29	89.10	90462.65
1981.37	89.80	88307.90
1981.46	90.60	88280.81
1981.54	91.60	85558.89
1981.62	92.30	85593.85
1981.71	93.20	77731.70
1981.79	93.40	78907.00
1981.87	93.70	81050.40
1981.96	94.00	81746.57
1982.04	94.30	77573.44
1982.12	94.60	75849.12
1982.21	94.50	73847.12
1982.29	94.90	77559.43
1982.37	95.80	77270.11
1982.46	97.00	72293.60
1982.54	97.50	72098.97
1982.62	97.70	72523.39
1982.71	97.90	81130.74
1982.79	98.20	88066.79
1982.87	98.00	92217.90
1982.96	97.60	93851.35
1983.04	97.80	97337.01
1983.12	97.90	99309.51
1983.21	97.90	103149.19
1983.29	98.60	106716.29
1983.37	99.20	110763.97
1983.46	99.50	112366.96
1983.54	99.90	112710.69
1983.62	100.20	109669.32
1983.71	100.70	112742.12
1983.79	101.00	113137.24
1983.87	101.20	111626.51
1983.96	101.30	111375.12
1984.04	101.90	112465.88
1984.12	102.40	106197.02
1984.21	102.60	106460.55
1984.29	103.10	106484.04
1984.37	103.40	105909.35
1984.46	103.70	103653.53
1984.54	104.10	102318.54
1984.62	104.50	111312.16
1984.71	105.00	112342.08
1984.79	105.30	111562.85
1984.87	105.30	113000.26
1984.96	105.30	112203.55
1985.04	105.50	117254.14
1985.12	106.00	123457.42
1985.21	106.40	122407.45
1985.29	106.90	123084.89
1985.37	107.30	125982.15
1985.46	107.60	128786.96
1985.54	107.80	131438.67
1985.62	108.00	128776.20
1985.71	108.30	126000.68
1985.79	108.70	127415.63
1985.87	109.00	135224.31
1985.96	109.30	141994.11
1986.04	109.60	142672.21
1986.12	109.30	151216.80
1986.21	108.80	161306.39
1986.29	108.60	166035.24
1986.37	108.90	166393.75
1986.46	109.50	170668.49
1986.54	109.50	167592.29
1986.62	109.70	171104.83
1986.71	110.20	166147.33
1986.79	110.30	165848.48
1986.87	110.40	171553.26
1986.96	110.50	174328.07
1987.04	111.20	184792.17
1987.12	111.60	196029.24
1987.21	112.10	203696.82
1987.29	112.70	200880.63
1987.37	113.10	200519.60
1987.46	113.50	208804.85
1987.54	113.80	214758.99
1987.62	114.40	227423.18
1987.71	115.00	219383.36
1987.79	115.30	192877.62
1987.87	115.40	169003.38
1987.96	115.40	166750.57
1988.04	115.70	173383.66
1988.12	116.00	178694.20
1988.21	116.50	183680.67
1988.29	117.10	181125.76
1988.37	117.50	176564.48
1988.46	118.00	186367.48
1988.54	118.50	185015.91
1988.62	119.00	181076.80
1988.71	119.80	183338.31
1988.79	120.20	189679.94
1988.87	120.30	185698.58
1988.96	120.50	189708.73
1989.04	121.10	195403.20
1989.12	121.60	201025.98
1989.21	122.30	199558.68
1989.29	123.10	205333.76
1989.37	123.80	212581.07
1989.46	124.10	219271.76
1989.54	124.40	224871.16
1989.62	124.60	235048.38
1989.71	125.00	235373.86
1989.79	125.60	234923.76
1989.87	125.90	230120.78
1989.96	126.10	236051.24
1990.04	127.40	228480.66
1990.12	128.00	221667.61
1990.21	128.70	226435.24
1990.29	128.90	226533.49
1990.37	129.20	234717.35
1990.46	129.90	240858.79
1990.54	130.40	240346.18
1990.62	131.60	219435.82
1990.71	132.70	208172.52
1990.79	133.50	202138.42
1990.87	133.80	207707.85
1990.96	133.80	217238.80
1991.04	134.60	214468.94
1991.12	134.80	239007.09
1991.21	135.00	245918.90
1991.29	135.20	251102.88
1991.37	135.60	249914.87
1991.46	136.00	250045.06
1991.54	136.20	251628.97
1991.62	136.60	257615.75
1991.71	137.20	255714.11
1991.79	137.40	255804.24
1991.87	137.80	255100.53
1991.96	137.90	257297.89
1992.04	138.10	275832.09
1992.12	138.60	273187.88
1992.21	139.30	269065.48
1992.29	139.50	269389.85
1992.37	139.70	274568.13
1992.46	140.20	269952.60
1992.54	140.50	274528.30
1992.62	140.90	276328.18
1992.71	141.30	276589.84
1992.79	141.80	272355.91
1992.87	142.00	279470.14
1992.96	141.90	288815.93
1993.04	142.60	287810.13
1993.12	143.10	291751.56
1993.21	143.60	296988.80
1993.29	144.00	292190.80
1993.37	144.20	293900.91
1993.46	144.40	296033.84
1993.54	144.40	296214.43
1993.62	144.80	300602.41
1993.71	145.10	304045.56
1993.79	145.70	306555.00
1993.87	145.80	306368.95
1993.96	145.80	309088.10
1994.04	146.20	313595.55
1994.12	146.70	312292.52
1994.21	147.20	306802.75
1994.29	147.40	296136.00
1994.37	147.50	299069.34
1994.46	148.00	301364.12
1994.54	148.40	298993.98
1994.62	149.00	306969.75
1994.71	149.40	308651.63
1994.79	149.50	307080.79
1994.87	149.70	305540.80
1994.96	149.70	302410.90
1995.04	150.30	308587.24
1995.12	150.90	319098.63
1995.21	151.40	326180.38
1995.29	151.90	335564.72
1995.37	152.20	346118.54
1995.46	152.50	356420.04
1995.54	152.50	369068.38
1995.62	152.90	369995.54
1995.71	153.20	383003.11
1995.79	153.70	385244.81
1995.87	153.60	394590.95
1995.96	153.50	408233.82
1996.04	154.40	406519.74
1996.12	154.90	429138.27
1996.21	155.70	426082.14
1996.29	156.30	425285.95
1996.37	156.60	434469.87
1996.46	156.70	439747.27
1996.54	157.00	423655.22
1996.62	157.30	435860.08
1996.71	157.80	443278.79
1996.79	158.30	460086.22
1996.87	158.60	482420.27
1996.96	158.60	488205.14
1997.04	159.10	502527.27
1997.12	159.60	522803.23
1997.21	160.00	518246.62
1997.29	160.20	499975.89
1997.37	160.10	546405.73
1997.46	160.30	574850.15
1997.54	160.50	607068.81
1997.62	160.80	608046.68
1997.71	161.20	613770.95
1997.79	161.60	622328.65
1997.87	161.50	615543.14
1997.96	161.30	632546.78
1998.04	161.60	632872.14
1998.12	161.90	672144.56
1998.21	162.20	706547.71
1998.29	162.50	729267.61
1998.37	162.80	726314.25
1998.46	163.00	726273.33
1998.54	163.20	757794.63
1998.62	163.40	704109.47
1998.71	163.60	668803.51
1998.79	164.00	675785.97
1998.87	164.00	749950.22
1998.96	163.90	781206.23
1999.04	164.30	818645.72
1999.12	164.50	817109.49
1999.21	165.00	838453.83
1999.29	166.20	867777.20
1999.37	166.20	866919.56
1999.46	166.20	861616.03
1999.54	166.70	897883.86
1999.62	167.10	861929.48
1999.71	167.90	852696.10
1999.79	168.20	840345.17
1999.87	168.30	899525.78
1999.96	168.30	924791.94
2000.04	168.80	920957.26
2000.12	169.80	892847.10
2000.21	171.20	920445.97
2000.29	171.30	933013.20
2000.37	171.50	905468.64
2000.46	172.40	929235.44
2000.54	172.80	934961.66
2000.62	172.80	943741.43
2000.71	173.70	928709.11
2000.79	174.00	878764.95
2000.87	174.10	871473.68
2000.96	174.00	843022.92
2001.04	175.10	841533.42
2001.12	175.80	820271.64
2001.21	176.20	744093.49
2001.29	176.90	744469.71
2001.37	177.70	792097.27
2001.46	178.00	771868.87
2001.54	177.50	753452.71
2001.62	177.50	738039.15
2001.71	178.30	652091.35
2001.79	177.70	675126.02
2001.87	177.40	710440.52
2001.96	176.70	723711.61
2002.04	177.10	719927.31
2002.12	177.80	693050.30
2002.21	178.80	723255.54
2002.29	179.80	693961.40
2002.37	179.80	674394.48
2002.46	179.90	634116.57
2002.54	180.10	565262.55
2002.62	180.70	569797.27
2002.71	181.00	541784.22
2002.79	181.30	533498.23
2002.87	181.30	568850.24
2002.96	180.90	564211.80
2003.04	181.70	560480.31
2003.12	183.10	520518.42
2003.21	184.20	524179.78
2003.29	183.80	553087.38
2003.37	183.50	583419.95
2003.46	183.70	616027.02
2003.54	183.90	619031.25
2003.62	184.60	615665.45
2003.71	185.20	633077.33
2003.79	185.00	646627.16
2003.87	184.50	656242.60
2003.96	184.30	677096.50
2004.04	185.20	707069.05
2004.12	186.20	710924.75
2004.21	187.40	695327.09
2004.29	188.00	699828.13
2004.37	189.10	677926.13
2004.46	189.70	695103.46
2004.54	189.40	680627.54
2004.62	189.50	670838.74
2004.71	189.90	688062.87
2004.79	190.90	685165.55
2004.87	191.00	717503.56
2004.96	190.30	739789.13
2005.04	190.70	728290.45
2005.12	191.80	736300.90
2005.21	193.30	728733.30
2005.29	194.60	706439.55
2005.37	194.40	716624.98
2005.46	194.50	731887.74
2005.54	195.40	741695.86
2005.62	196.40	740216.15
2005.71	198.80	733334.22
2005.79	199.20	712668.44
2005.87	197.60	746912.86
2005.96	196.80	766041.60
2006.04	198.30	771407.49
2006.12	198.70	769735.84
2006.21	199.80	776883.74
2006.29	201.50	776490.08
2006.37	202.50	766588.46
2006.46	202.90	744386.66
2006.54	203.50	747546.85
2006.62	203.90	763189.57
2006.71	202.90	786374.76
2006.79	201.80	819263.87
2006.87	201.50	836919.81
2006.96	201.80	853641.19
2007.04	202.42	856949.80
2007.12	203.50	866003.88
2007.21	205.35	836968.86
2007.29	206.69	866339.69
2007.37	207.95	890294.63
2007.46	208.35	891648.41
2007.54	208.30	897013.43
2007.62	207.92	860921.04
2007.71	208.49	884966.59
2007.79	208.94	909508.24
2007.87	210.18	860694.56
2007.96	210.04	871949.07
2008.04	211.08	810076.32
2008.12	211.69	795107.23
2008.21	213.53	767578.41
2008.29	214.82	795336.03
2008.37	216.63	808912.19
2008.46	218.82	766840.19
2008.54	219.96	716468.07
2008.62	219.09	734523.49
2008.71	218.78	699887.39
2008.79	216.57	564247.33
2008.87	212.43	525754.16
2008.96	210.23	529375.06
2009.04	211.14	521287.66
2009.12	212.19	483922.90
2009.21	212.71	455274.12
2009.29	213.24	510070.64
2009.37	213.86	542445.54
2009.46	215.69	553227.50
2009.54	215.35	561157.49
2009.62	215.83	605341.81
2009.71	215.97	627018.54
2009.79	216.18	641443.85
2009.87	216.33	654389.76
2009.96	215.95	670110.85
2010.04	216.69	676882.26
2010.12	216.74	657090.73
2010.21	217.63	693286.48
2010.29	218.01	720378.68
2010.37	218.18	677480.31
2010.46	217.97	654114.29
2010.54	218.01	652941.17
2010.62	218.31	657677.22
2010.71	218.44	679458.48
2010.79	218.71	709682.96
2010.87	218.80	727061.11
2010.96	219.18	752775.04
2011.04	220.22	775157.11
2011.12	221.31	795669.27
2011.21	223.47	779231.13
2011.29	224.91	791456.29
2011.37	225.96	792958.65
2011.46	225.72	764749.74
2011.54	225.92	787786.10
2011.62	226.55	703923.99
2011.71	226.89	697323.30
2011.79	226.42	719880.35
2011.87	226.23	733240.76
2011.96	225.67	746502.84
2012.04	226.67	778793.28
2012.12	227.66	807670.55
2012.21	229.39	824714.37
2012.29	230.09	821932.16
2012.37	229.82	797478.43
2012.46	229.48	789461.88
2012.54	229.10	813870.23
2012.62	230.38	836805.87
2012.71	231.41	858278.38
2012.79	231.32	856775.40
2012.87	230.22	836455.12
2012.96	229.60	856988.08
2013.04	230.28	890950.44
2013.12	232.17	904344.28
2013.21	232.77	926556.43
2013.29	232.53	941024.21
2013.37	232.95	982339.53
2013.46	233.50	969053.05
2013.54	233.60	1000215.37
2013.62	233.88	1001555.20
2013.71	234.15	1012339.89
2013.79	233.55	1036455.69
2013.87	233.07	1078675.81
2013.96	233.05	1095193.50
2014.04	233.92	1101715.08
2014.12	234.78	1096249.45
2014.21	236.29	1118907.28
2014.29	237.07	1117499.44
2014.37	237.90	1130690.01
2014.46	238.34	1164680.79
2014.54	238.25	1182582.22
2014.62	237.85	1179522.06
2014.71	238.03	1199610.12
2014.79	237.43	1170818.73
2014.87	236.15	1244356.33
2014.96	234.81	1259401.14
2015.04	233.71	1251333.18
2015.12	234.72	1281172.64
2015.21	236.12	1274320.96
2015.29	236.60	1282922.52
2015.37	237.81	1288926.96
2015.46	238.64	1278849.81
2015.54	238.65	1277758.82
2015.62	238.32	1248562.22
2015.71	237.95	1194160.44
2015.79	237.84	1246289.22
2015.87	237.34	1285564.74
2015.96	236.53	1275759.85
2016.04	236.92	1191899.01
2016.12	237.11	1184378.27
2016.21	238.13	1254344.29
2016.29	239.26	1283781.55
2016.37	240.23	1274726.85
2016.46	241.02	1284114.13
2016.54	240.63	1328616.64
2016.62	240.85	1343326.21
2016.71	241.43	1334235.73
2016.79	241.73	1325843.26
2016.87	241.35	1343870.62
2016.96	241.43	1396453.73
2017.04	242.84	1408333.99
2017.12	243.60	1440099.91
2017.21	243.80	1464112.61
2017.29	244.52	1457549.84
2017.37	244.73	1480965.62
2017.46	244.96	1505922.30
2017.54	244.79	1521865.36
2017.62	245.52	1521098.13
2017.71	246.82	1538118.04
2017.79	246.66	1581194.88
2017.87	246.67	1606303.05
2017.96	246.52	1653605.69
2018.04	247.87	1724625.45
2018.12	248.99	1667298.61
2018.21	249.55	1664629.70
2018.29	250.55	1630466.42
2018.37	251.59	1655581.46
2018.46	251.99	1687889.96
2018.54	252.01	1714478.46
2018.62	252.15	1755544.72
2018.71	252.44	1782984.61
2018.79	252.89	1711358.28
2018.87	252.04	1681484.57
2018.96	251.23	1593064.16
2019.04	251.71	1617650.26
2019.12	252.78	1704755.94
2019.21	254.20	1728235.81
2019.29	255.55	1783159.47
2019.37	256.09	1752134.76
2019.46	256.14	1776413.48
2019.54	256.57	1841345.66
2019.62	256.56	1783740.15
2019.71	256.76	1837352.66
2019.79	257.35	1833358.82
2019.87	257.21	1915689.03
2019.96	256.97	1964798.52
2020.04	257.97	2022723.81
2020.12	258.68	2019680.89
2020.21	258.12	1641198.48
2020.29	256.39	1720508.27
2020.37	256.39	1818670.83
2020.46	256.40	1997779.79
